Link Id, Link Type, Source Id, Source Row Type, Source Rows, Source Column Type, Source Columns, Destination Id, Destination Row Type, Destination Rows, Destination Column Type, Destination Columns
142,date,602,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1 November, 2003,1999,2 January, 2004,12 September, 2003,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,July, 2001,10 October, 2003,1991,17 September, 2004,14 September, 2004,29 October, 2004,",771,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1 November, 2003,1999,2 January, 2004,1993,2001,3 November, 2003,14 September, 2004,"
142,date,602,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1 November, 2003,1999,2 January, 2004,12 September, 2003,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,July, 2001,10 October, 2003,1991,17 September, 2004,14 September, 2004,29 October, 2004,",774,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",date,"2 January, 2004,1993,2001,3 November, 2003,"
142,date,602,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1 November, 2003,1999,2 January, 2004,12 September, 2003,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,July, 2001,10 October, 2003,1991,17 September, 2004,14 September, 2004,29 October, 2004,",852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
142,date,602,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1 November, 2003,1999,2 January, 2004,12 September, 2003,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,July, 2001,10 October, 2003,1991,17 September, 2004,14 September, 2004,29 October, 2004,",773,place,"USA,New Jersey,Columbia,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1 November, 2003,2 January, 2004,3 November, 2003,"
142,date,602,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1 November, 2003,1999,2 January, 2004,12 September, 2003,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,July, 2001,10 October, 2003,1991,17 September, 2004,14 September, 2004,29 October, 2004,",772,place,"USA,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",date,"20 November, 2003,1 November, 2003,3 November, 2003,"
142,date,602,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1 November, 2003,1999,2 January, 2004,12 September, 2003,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,July, 2001,10 October, 2003,1991,17 September, 2004,14 September, 2004,29 October, 2004,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
143,date,741,place,"USA,Afghanistan,Pakhtia,",date,"2001,2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",848,place,"USA,Virginia,Laurel,",date,"1 November, 2003,1999,2001,2002,14 September, 2004,"
143,date,741,place,"USA,Afghanistan,Pakhtia,",date,"2001,2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
143,date,741,place,"USA,Afghanistan,Pakhtia,",date,"2001,2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
143,date,741,place,"USA,Afghanistan,Pakhtia,",date,"2001,2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",851,place,"USA,New Jersey,Laurel,",date,"1 November, 2003,1994,1999,2001,14 September, 2004,"
144,date,349,date,"12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1998,1999,16 May, 2003,",organization,"MI 5,Al Qaeda,",852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
144,date,349,date,"12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1998,1999,16 May, 2003,",organization,"MI 5,Al Qaeda,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
144,date,349,date,"12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1998,1999,16 May, 2003,",organization,"MI 5,Al Qaeda,",851,place,"USA,New Jersey,Laurel,",date,"1 November, 2003,1994,1999,2001,14 September, 2004,"
144,date,349,date,"12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1998,1999,16 May, 2003,",organization,"MI 5,Al Qaeda,",845,place,"USA,Florida,Bahamas,Nassau,London,UK,11 Apple St.,",date,"1998,1999,1 May, 2003,"
144,date,349,date,"12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1998,1999,16 May, 2003,",organization,"MI 5,Al Qaeda,",850,place,"USA,Florida,New Jersey,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,14 September, 2004,"
145,date,930,place,"USA,Afghanistan,Saudi Arabia,Riyadh,",date,"1997,1998,1994,1999,1996,",850,place,"USA,Florida,New Jersey,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,14 September, 2004,"
145,date,930,place,"USA,Afghanistan,Saudi Arabia,Riyadh,",date,"1997,1998,1994,1999,1996,",845,place,"USA,Florida,Bahamas,Nassau,London,UK,11 Apple St.,",date,"1998,1999,1 May, 2003,"
145,date,930,place,"USA,Afghanistan,Saudi Arabia,Riyadh,",date,"1997,1998,1994,1999,1996,",851,place,"USA,New Jersey,Laurel,",date,"1 November, 2003,1994,1999,2001,14 September, 2004,"
145,date,930,place,"USA,Afghanistan,Saudi Arabia,Riyadh,",date,"1997,1998,1994,1999,1996,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
146,date,931,place,"USA,Bahamas,Nassau,UK,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,",date,"1994,1999,1996,",850,place,"USA,Florida,New Jersey,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,14 September, 2004,"
146,date,931,place,"USA,Bahamas,Nassau,UK,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,",date,"1994,1999,1996,",851,place,"USA,New Jersey,Laurel,",date,"1 November, 2003,1994,1999,2001,14 September, 2004,"
146,date,931,place,"USA,Bahamas,Nassau,UK,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,",date,"1994,1999,1996,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
146,date,931,place,"USA,Bahamas,Nassau,UK,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,",date,"1994,1999,1996,",852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
147,date,932,place,"USA,Bahamas,Nassau,UK,Afghanistan,",date,"1998,1994,1999,1996,1993,",850,place,"USA,Florida,New Jersey,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,14 September, 2004,"
147,date,932,place,"USA,Bahamas,Nassau,UK,Afghanistan,",date,"1998,1994,1999,1996,1993,",851,place,"USA,New Jersey,Laurel,",date,"1 November, 2003,1994,1999,2001,14 September, 2004,"
147,date,932,place,"USA,Bahamas,Nassau,UK,Afghanistan,",date,"1998,1994,1999,1996,1993,",852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
147,date,932,place,"USA,Bahamas,Nassau,UK,Afghanistan,",date,"1998,1994,1999,1996,1993,",849,place,"USA,Laurel,",date,"1 November, 2003,1994,1999,2001,2002,14 September, 2004,"
147,date,932,place,"USA,Bahamas,Nassau,UK,Afghanistan,",date,"1998,1994,1999,1996,1993,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
148,date,341,date,"5 March, 2004,11 October, 2004,20 October, 2004,",organization,"FBI,Detroit Utilities Co.,RCMP,",866,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",date,"15 December, 2003,5 March, 2004,1997,"
148,date,341,date,"5 March, 2004,11 October, 2004,20 October, 2004,",organization,"FBI,Detroit Utilities Co.,RCMP,",865,place,"USA,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",date,"15 December, 2003,5 March, 2004,1997,23 October, 2003,"
148,date,341,date,"5 March, 2004,11 October, 2004,20 October, 2004,",organization,"FBI,Detroit Utilities Co.,RCMP,",887,place,"USA,Morocco,",date,"5 March, 2004,23 October, 2003,1 July, 2003,16 May, 2003,"
149,date,933,place,"USA,Bahamas,Nassau,UK,Afghanistan,Saudi Arabia,Riyadh,",date,"1998,1994,1999,1996,",850,place,"USA,Florida,New Jersey,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,14 September, 2004,"
149,date,933,place,"USA,Bahamas,Nassau,UK,Afghanistan,Saudi Arabia,Riyadh,",date,"1998,1994,1999,1996,",851,place,"USA,New Jersey,Laurel,",date,"1 November, 2003,1994,1999,2001,14 September, 2004,"
149,date,933,place,"USA,Bahamas,Nassau,UK,Afghanistan,Saudi Arabia,Riyadh,",date,"1998,1994,1999,1996,",845,place,"USA,Florida,Bahamas,Nassau,London,UK,11 Apple St.,",date,"1998,1999,1 May, 2003,"
149,date,933,place,"USA,Bahamas,Nassau,UK,Afghanistan,Saudi Arabia,Riyadh,",date,"1998,1994,1999,1996,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
149,date,933,place,"USA,Bahamas,Nassau,UK,Afghanistan,Saudi Arabia,Riyadh,",date,"1998,1994,1999,1996,",852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
150,date,342,date,"1 November, 2003,5 March, 2004,1992,1 July, 2003,25 October,18 July, 2004,",organization,"NSA,RCMP,",985,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",date,"1 November, 2003,5 March, 2004,"
150,date,342,date,"1 November, 2003,5 March, 2004,1992,1 July, 2003,25 October,18 July, 2004,",organization,"NSA,RCMP,",986,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",date,"1 November, 2003,5 March, 2004,1997,"
150,date,342,date,"1 November, 2003,5 March, 2004,1992,1 July, 2003,25 October,18 July, 2004,",organization,"NSA,RCMP,",570,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,Caribbean,Bogota,77 Avenue Francis,South and Central America,",date,"1992,23 January, 2003,"
150,date,342,date,"1 November, 2003,5 March, 2004,1992,1 July, 2003,25 October,18 July, 2004,",organization,"NSA,RCMP,",959,place,"USA,Windsor,Ontario,Canada,Virginia,Newark,London,UK,Detroit,Michigan,Afghanistan,Heathrow Airport,Laurel,Dulles International Airport,Dulles,Herndon,Roanoke,",date,"1 November, 2003,2002,"
150,date,342,date,"1 November, 2003,5 March, 2004,1992,1 July, 2003,25 October,18 July, 2004,",organization,"NSA,RCMP,",990,place,"USA,New York,Virginia,New Jersey,London,UK,Detroit,Michigan,Afghanistan,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,"
151,date,934,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,1993,",854,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,1993,1993 - 1998,July 17, 1999,"
151,date,934,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,1993,",845,place,"USA,Florida,Bahamas,Nassau,London,UK,11 Apple St.,",date,"1998,1999,1 May, 2003,"
151,date,934,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,1993,",844,place,"USA,New Jersey,London,UK,",date,"1 November, 2003,1999,1993,1 May, 2003,"
151,date,934,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,1993,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
151,date,934,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,1993,",852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
152,date,343,date,"1997,1994,1999,21 January, 2002,June 20 to July 2, 2000,",organization,"FBI,Taliban,",791,place,"USA,New Jersey,Detroit,Michigan,2116 27th St.,Laurel,Maryland,",date,"1994,1999,21 January, 2002,June 20 to July 2, 2000,"
152,date,343,date,"1997,1994,1999,21 January, 2002,June 20 to July 2, 2000,",organization,"FBI,Taliban,",790,place,"USA,New Jersey,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,1999,21 January, 2002,June 20 to July 2, 2000,"
152,date,343,date,"1997,1994,1999,21 January, 2002,June 20 to July 2, 2000,",organization,"FBI,Taliban,",850,place,"USA,Florida,New Jersey,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,14 September, 2004,"
152,date,343,date,"1997,1994,1999,21 January, 2002,June 20 to July 2, 2000,",organization,"FBI,Taliban,",789,place,"USA,New Jersey,Newark,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,21 January, 2002,June 20 to July 2, 2000,"
152,date,343,date,"1997,1994,1999,21 January, 2002,June 20 to July 2, 2000,",organization,"FBI,Taliban,",929,place,"USA,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,",date,"1997,1994,1999,1996,"
153,date,935,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Saudi Arabia,Riyadh,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,",845,place,"USA,Florida,Bahamas,Nassau,London,UK,11 Apple St.,",date,"1998,1999,1 May, 2003,"
153,date,935,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Saudi Arabia,Riyadh,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
153,date,935,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Saudi Arabia,Riyadh,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,",852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
153,date,935,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Saudi Arabia,Riyadh,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,",847,place,"USA,Florida,Bahamas,New Jersey,Nassau,London,UK,11 Apple St.,455 11th St.,Miami Beach,",date,"1999,1 May, 2003,"
153,date,935,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Saudi Arabia,Riyadh,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,",850,place,"USA,Florida,New Jersey,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,14 September, 2004,"
154,date,344,date,"1997,1994,1999,October 1967,3 February, 04,",organization,"Al Qaeda,Taliban,",983,place,"USA,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,Maryland,",date,"1997,1994,1999,"
154,date,344,date,"1997,1994,1999,October 1967,3 February, 04,",organization,"Al Qaeda,Taliban,",980,place,"USA,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,1994,1999,"
154,date,344,date,"1997,1994,1999,October 1967,3 February, 04,",organization,"Al Qaeda,Taliban,",982,place,"USA,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,Maryland,",date,"1997,1994,"
154,date,344,date,"1997,1994,1999,October 1967,3 February, 04,",organization,"Al Qaeda,Taliban,",984,place,"USA,Florida,Bahamas,New Jersey,Nassau,UK,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,2116 27th St.,Laurel,Maryland,",date,"1994,1999,"
155,date,936,place,"USA,Florida,Afghanistan,",date,"1998,1999,2001,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
155,date,936,place,"USA,Florida,Afghanistan,",date,"1998,1999,2001,",852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
155,date,936,place,"USA,Florida,Afghanistan,",date,"1998,1999,2001,",850,place,"USA,Florida,New Jersey,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,14 September, 2004,"
155,date,936,place,"USA,Florida,Afghanistan,",date,"1998,1999,2001,",845,place,"USA,Florida,Bahamas,Nassau,London,UK,11 Apple St.,",date,"1998,1999,1 May, 2003,"
155,date,936,place,"USA,Florida,Afghanistan,",date,"1998,1999,2001,",851,place,"USA,New Jersey,Laurel,",date,"1 November, 2003,1994,1999,2001,14 September, 2004,"
156,date,345,date,"5 March, 2004,1997,5 March,1969,27 October, 2004,",organization,"DIA,Detroit Utilities Co.,",678,place,"USA,Detroit,Michigan,562 Fenkell Ave.,766 Livernois Rd.,Ferndale,",date,"5 March,1969,"
156,date,345,date,"5 March, 2004,1997,5 March,1969,27 October, 2004,",organization,"DIA,Detroit Utilities Co.,",950,place,"USA,Detroit,Michigan,Afghanistan,Russia,",date,"1997,1999,2002,"
156,date,345,date,"5 March, 2004,1997,5 March,1969,27 October, 2004,",organization,"DIA,Detroit Utilities Co.,",881,place,"USA,Detroit,Michigan,Afghanistan,",date,"1997,12 December, 2002,1994,"
156,date,345,date,"5 March, 2004,1997,5 March,1969,27 October, 2004,",organization,"DIA,Detroit Utilities Co.,",964,place,"USA,Afghanistan,Maryland,",date,"1997,1999,2001,"
157,date,937,place,"USA,Afghanistan,",date,"1997,1998,1999,2001,",964,place,"USA,Afghanistan,Maryland,",date,"1997,1999,2001,"
157,date,937,place,"USA,Afghanistan,",date,"1997,1998,1999,2001,",936,place,"USA,Florida,Afghanistan,",date,"1998,1999,2001,"
157,date,937,place,"USA,Afghanistan,",date,"1997,1998,1999,2001,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
157,date,937,place,"USA,Afghanistan,",date,"1997,1998,1999,2001,",852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
158,date,346,date,"5 March, 2004,1997,5 March,1969,",organization,"FBI,DIA,Detroit Utilities Co.,",678,place,"USA,Detroit,Michigan,562 Fenkell Ave.,766 Livernois Rd.,Ferndale,",date,"5 March,1969,"
158,date,346,date,"5 March, 2004,1997,5 March,1969,",organization,"FBI,DIA,Detroit Utilities Co.,",949,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Russia,",date,"1997,2002,"
158,date,346,date,"5 March, 2004,1997,5 March,1969,",organization,"FBI,DIA,Detroit Utilities Co.,",953,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,2002,"
159,date,938,place,"USA,Florida,Afghanistan,",date,"1998,1994,1999,2001,",850,place,"USA,Florida,New Jersey,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,14 September, 2004,"
159,date,938,place,"USA,Florida,Afghanistan,",date,"1998,1994,1999,2001,",851,place,"USA,New Jersey,Laurel,",date,"1 November, 2003,1994,1999,2001,14 September, 2004,"
159,date,938,place,"USA,Florida,Afghanistan,",date,"1998,1994,1999,2001,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
159,date,938,place,"USA,Florida,Afghanistan,",date,"1998,1994,1999,2001,",852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
159,date,938,place,"USA,Florida,Afghanistan,",date,"1998,1994,1999,2001,",849,place,"USA,Laurel,",date,"1 November, 2003,1994,1999,2001,2002,14 September, 2004,"
160,date,347,date,"5 March, 2004,1997,1994,1999,1996,8, March, 2004,April of 2000,January, 2001,5 March,1969,11 October, 2004,20 October, 2004,",organization,"FBI,Detroit Utilities Co.,",660,place,"USA,Detroit,Michigan,Saudi Arabia,Riyadh,Ann Arbor,",date,"1997,1994,1999,1996,8, March, 2004,April of 2000,January, 2001,"
160,date,347,date,"5 March, 2004,1997,1994,1999,1996,8, March, 2004,April of 2000,January, 2001,5 March,1969,11 October, 2004,20 October, 2004,",organization,"FBI,Detroit Utilities Co.,",929,place,"USA,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,",date,"1997,1994,1999,1996,"
160,date,347,date,"5 March, 2004,1997,1994,1999,1996,8, March, 2004,April of 2000,January, 2001,5 March,1969,11 October, 2004,20 October, 2004,",organization,"FBI,Detroit Utilities Co.,",983,place,"USA,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,Maryland,",date,"1997,1994,1999,"
160,date,347,date,"5 March, 2004,1997,1994,1999,1996,8, March, 2004,April of 2000,January, 2001,5 March,1969,11 October, 2004,20 October, 2004,",organization,"FBI,Detroit Utilities Co.,",678,place,"USA,Detroit,Michigan,562 Fenkell Ave.,766 Livernois Rd.,Ferndale,",date,"5 March,1969,"
160,date,347,date,"5 March, 2004,1997,1994,1999,1996,8, March, 2004,April of 2000,January, 2001,5 March,1969,11 October, 2004,20 October, 2004,",organization,"FBI,Detroit Utilities Co.,",982,place,"USA,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,Maryland,",date,"1997,1994,"
161,date,939,place,"USA,Afghanistan,Saudi Arabia,Riyadh,",date,"1997,1998,1999,",853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
161,date,939,place,"USA,Afghanistan,Saudi Arabia,Riyadh,",date,"1997,1998,1999,",847,place,"USA,Florida,Bahamas,New Jersey,Nassau,London,UK,11 Apple St.,455 11th St.,Miami Beach,",date,"1999,1 May, 2003,"
161,date,939,place,"USA,Afghanistan,Saudi Arabia,Riyadh,",date,"1997,1998,1999,",964,place,"USA,Afghanistan,Maryland,",date,"1997,1999,2001,"
161,date,939,place,"USA,Afghanistan,Saudi Arabia,Riyadh,",date,"1997,1998,1999,",936,place,"USA,Florida,Afghanistan,",date,"1998,1999,2001,"
162,date,348,date,"1999,1996,1993,16 May, 2003,July 18, 1999,28 September, 2003,",organization,"FBI,MI 5,",893,place,"USA,London,UK,Afghanistan,Chicago,Illinois,",date,"1998,1999,1996,1993,16 May, 2003,"
162,date,348,date,"1999,1996,1993,16 May, 2003,July 18, 1999,28 September, 2003,",organization,"FBI,MI 5,",852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
162,date,348,date,"1999,1996,1993,16 May, 2003,July 18, 1999,28 September, 2003,",organization,"FBI,MI 5,",851,place,"USA,New Jersey,Laurel,",date,"1 November, 2003,1994,1999,2001,14 September, 2004,"
162,date,348,date,"1999,1996,1993,16 May, 2003,July 18, 1999,28 September, 2003,",organization,"FBI,MI 5,",990,place,"USA,New York,Virginia,New Jersey,London,UK,Detroit,Michigan,Afghanistan,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,"
162,date,348,date,"1999,1996,1993,16 May, 2003,July 18, 1999,28 September, 2003,",organization,"FBI,MI 5,",894,place,"USA,London,UK,Texas,Afghanistan,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Sears Tower,",date,"1999,16 May, 2003,"
