Link Id, Link Type, Source Id, Source Row Type, Source Rows, Source Column Type, Source Columns, Destination Id, Destination Row Type, Destination Rows, Destination Column Type, Destination Columns
872,location,123,date,"20 April, 2003,April 18, 2003,2 December, 2001,I2 December, 20011,",location,"Queens,New York City,Myrtle Ave,Manhattan,",237,location,"Denver,Colorado,Camp George West Military Reservation,Coal Mine Road,Colfax Avenue,",organization,"FBI,U-haul,"
872,location,123,location,"Denver,Colorado,Camp George West Military Reservation,Coal Mine Road,Colfax Avenue,",organization,"FBI,U-haul,",16,document,"fbi2,cia6,",location,"US,Germany,Hamburg,"
872,location,123,document,"fbi2,cia6,",location,"US,Germany,Hamburg,",287,person,"Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,Faysal Goba,Ziad al Shibh,",location,"Virginia,US,Afghanistan,"
872,location,123,person,"Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,Faysal Goba,Ziad al Shibh,",location,"Virginia,US,Afghanistan,",15,document,"fbi2,cia7,cia6,",location,"Germany,Hamburg,"
872,location,123,document,"fbi2,cia7,cia6,",location,"Germany,Hamburg,",3,document,"fbi2,cia4,",location,"Virginia,US,"
872,location,123,document,"fbi2,cia4,",location,"Virginia,US,",5,document,"cia6,cia4,cia11,",location,"US,Afghanistan,"
872,location,123,document,"cia6,cia4,cia11,",location,"US,Afghanistan,",233,location,"Virginia,New Jersey,",organization,"FBI,First Union Bank,CIA,"
872,location,123,location,"Virginia,New Jersey,",organization,"FBI,First Union Bank,CIA,",286,person,"Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,Faysal Goba,Ziad al Shibh,Sahim Albakri,Muhammed bin Harazi,",location,"US,Afghanistan,"
674,date,124,date,"22 April, 2003,24 April, 2003,",misc,"Arabic,Dutch,",121,date,"24 April, 2003,23 April, 2003,",location,"Amsterdam,Haarlem,Lublin,Poland,"
674,date,124,date,"24 April, 2003,23 April, 2003,",location,"Amsterdam,Haarlem,Lublin,Poland,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
1004,misc,124,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",125,date,"27 April, 2003,26 April, 2003,",misc,"Arabic,Holland Queen,"
1004,misc,124,date,"27 April, 2003,26 April, 2003,",misc,"Arabic,Holland Queen,",270,misc,"Dutch,Holland Queen,",organization,"FBI,CIA,Al Qaeda,"
1004,misc,124,misc,"Dutch,Holland Queen,",organization,"FBI,CIA,Al Qaeda,",274,misc,"Dutch,Saudi,cesium 137,",person,"Tawfiq al Adel,Saeed Khallad,"
664,date,125,date,"27 April, 2003,26 April, 2003,",misc,"Arabic,Holland Queen,",53,date,"27 April, 2003,22 April, 2003,January 1996,1996,",location,"The Netherlands,Afghanistan,"
664,date,125,date,"27 April, 2003,22 April, 2003,January 1996,1996,",location,"The Netherlands,Afghanistan,",93,date,"26 April, 2003,25 April, 2003,",location,"Virginia,Amsterdam,Charlottesville,US,Boston,"
664,date,125,date,"26 April, 2003,25 April, 2003,",location,"Virginia,Amsterdam,Charlottesville,US,Boston,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
664,date,125,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",137,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,"
1001,misc,125,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,",124,date,"22 April, 2003,24 April, 2003,",misc,"Arabic,Dutch,"
1001,misc,125,date,"22 April, 2003,24 April, 2003,",misc,"Arabic,Dutch,",259,misc,"Dutch,Holland Queen,",location,"The Netherlands,Amsterdam,"
666,date,126,date,"27 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",misc,"Pakistani,Indian,",173,date,"27 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",person,"Bagwant Dhaliwal,Abdul Ramazi,"
666,date,126,date,"27 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",person,"Bagwant Dhaliwal,Abdul Ramazi,",54,date,"27 April, 2003,21 April, 2003,",location,"The Netherlands,Virginia,New York City,"
1002,misc,126,date,"27 April, 2003,21 April, 2003,",location,"The Netherlands,Virginia,New York City,",263,misc,"Dutch,Stinger,",location,"Germany,Hamburg,"
668,date,127,date,"27 April, 2003,January 1996,1996,",misc,"Holland Queen,Yemeni,",179,date,"27 April, 2003,January 1996,1996,",person,"Hans Pakes,Abu al Masri,"
668,date,127,date,"27 April, 2003,January 1996,1996,",person,"Hans Pakes,Abu al Masri,",42,date,"27 April, 2003,21 April, 2003,20 April, 2003,",location,"Virginia,New York City,"
668,date,127,date,"27 April, 2003,21 April, 2003,20 April, 2003,",location,"Virginia,New York City,",158,date,"27 April, 2003,26 April, 2003,10 April, 2003,",organization,"FBI,Budget Storage Units,"
1003,misc,127,date,"27 April, 2003,26 April, 2003,10 April, 2003,",organization,"FBI,Budget Storage Units,",270,misc,"Dutch,Holland Queen,",organization,"FBI,CIA,Al Qaeda,"
1003,misc,127,misc,"Dutch,Holland Queen,",organization,"FBI,CIA,Al Qaeda,",263,misc,"Dutch,Stinger,",location,"Germany,Hamburg,"
670,date,128,date,"10 April, 2003,16 April, 2003,13 April, 2003,",misc,"Mexicans,Spanish,",55,date,"22 April, 2003,20 April, 2003,10 April, 2003,13 April, 2003,25 April, 2003,12 April, 2003,8 April, 2002,",location,"Denver,Colorado,"
670,date,128,date,"22 April, 2003,20 April, 2003,10 April, 2003,13 April, 2003,25 April, 2003,12 April, 2003,8 April, 2002,",location,"Denver,Colorado,",88,date,"22 April, 2003,10 April, 2003,",location,"Richmond,Virginia,Denver,Colorado,Camp George West Military Reservation,"
675,date,129,date,"16 April, 2003,13 April, 2003,",misc,"Middle Eastern,Mexicans,Spanish,",55,date,"22 April, 2003,20 April, 2003,10 April, 2003,13 April, 2003,25 April, 2003,12 April, 2003,8 April, 2002,",location,"Denver,Colorado,"
1006,misc,129,date,"22 April, 2003,20 April, 2003,10 April, 2003,13 April, 2003,25 April, 2003,12 April, 2003,8 April, 2002,",location,"Denver,Colorado,",262,misc,"Holland Queen,Yemeni,",location,"The Netherlands,Afghanistan,Kandahar,"
703,date,130,date,"24 April, 2003,23 April, 2003,",misc,"Dutch,Saudi,",194,date,"24 April, 2003,23 April, 2003,",person,"Tawfiq al Adel,Saeed Khallad,Jelte Nijboer,al Ahdal,bin Attash,"
703,date,130,date,"24 April, 2003,23 April, 2003,",person,"Tawfiq al Adel,Saeed Khallad,Jelte Nijboer,al Ahdal,bin Attash,",124,date,"22 April, 2003,24 April, 2003,",misc,"Arabic,Dutch,"
998,misc,130,date,"22 April, 2003,24 April, 2003,",misc,"Arabic,Dutch,",279,misc,"Dutch,Saudi,",person,"Tawfiq al Adel,Saeed Khallad,Jelte Nijboer,al Ahdal,bin Attash,"
998,misc,130,misc,"Dutch,Saudi,",person,"Tawfiq al Adel,Saeed Khallad,Jelte Nijboer,al Ahdal,bin Attash,",124,date,"22 April, 2003,24 April, 2003,",misc,"Arabic,Dutch,"
998,misc,130,date,"22 April, 2003,24 April, 2003,",misc,"Arabic,Dutch,",131,date,"27 April, 2003,24 April, 2003,",misc,"Arabic,Saudi,"
701,date,131,date,"27 April, 2003,24 April, 2003,",misc,"Arabic,Saudi,",173,date,"27 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",person,"Bagwant Dhaliwal,Abdul Ramazi,"
701,date,131,date,"27 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",person,"Bagwant Dhaliwal,Abdul Ramazi,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
701,date,131,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,"
701,date,131,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
997,misc,131,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",125,date,"27 April, 2003,26 April, 2003,",misc,"Arabic,Holland Queen,"
997,misc,131,date,"27 April, 2003,26 April, 2003,",misc,"Arabic,Holland Queen,",264,misc,"Saudi,Canadian,",location,"New York City,Canada,Afghanistan,Sudan,"
997,misc,131,misc,"Saudi,Canadian,",location,"New York City,Canada,Afghanistan,Sudan,",130,date,"24 April, 2003,23 April, 2003,",misc,"Dutch,Saudi,"
685,date,132,date,"22 April, 2003,20 April, 2003,",misc,"1070173749003,Stinger,",53,date,"27 April, 2003,22 April, 2003,January 1996,1996,",location,"The Netherlands,Afghanistan,"
685,date,132,date,"27 April, 2003,22 April, 2003,January 1996,1996,",location,"The Netherlands,Afghanistan,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
685,date,132,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",94,date,"20 April, 2003,April 18, 2003,2 December, 2001,I2 December, 20011,",location,"Queens,New York City,Myrtle Ave,Manhattan,"
991,misc,132,date,"20 April, 2003,April 18, 2003,2 December, 2001,I2 December, 20011,",location,"Queens,New York City,Myrtle Ave,Manhattan,",282,misc,"Moslem,Pentaerythritol,",person,"Omar Bakri Qatada,Qatada,Richard Reid,"
687,date,133,date,"10 April, 2003,13 April, 2003,",misc,"Mexicans,Spanish,Social Security,",88,date,"22 April, 2003,10 April, 2003,",location,"Richmond,Virginia,Denver,Colorado,Camp George West Military Reservation,"
684,date,134,date,"30 March, 2003,1 April, 2003,",misc,"Moslem,Pentaerythritol,Triacetone Triperoxide,",143,date,"20 April, 2003,30 March, 2003,1 April, 2003,",organization,"American Airlines,CIA,"
684,date,134,date,"20 April, 2003,30 March, 2003,1 April, 2003,",organization,"American Airlines,CIA,",148,date,"22 April, 2003,30 March, 2003,",organization,"Sprint,CIA,"
684,date,134,date,"22 April, 2003,30 March, 2003,",organization,"Sprint,CIA,",149,date,"30 March, 2003,10 April, 2003,",organization,"Sprint,American Airlines,"
989,misc,135,date,"12 April, 2003,8 April, 2002,",misc,"CIA,French,Egyptian,British,",124,date,"22 April, 2003,24 April, 2003,",misc,"Arabic,Dutch,"
692,date,136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
692,date,136,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",53,date,"27 April, 2003,22 April, 2003,January 1996,1996,",location,"The Netherlands,Afghanistan,"
692,date,136,date,"27 April, 2003,22 April, 2003,January 1996,1996,",location,"The Netherlands,Afghanistan,",160,date,"25 April, 2003,23 April, 2003,",organization,"FBI,AMTRAK,Penn Station NYC,CIA,"
692,date,136,date,"25 April, 2003,23 April, 2003,",organization,"FBI,AMTRAK,Penn Station NYC,CIA,",175,date,"27 April, 2003,20 April, 2003,",person,"Bagwant Dhaliwal,Hani al Hallak,Abdul Ramazi,"
692,date,136,date,"27 April, 2003,20 April, 2003,",person,"Bagwant Dhaliwal,Hani al Hallak,Abdul Ramazi,",141,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,"
1109,organization,136,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,",140,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,"
1109,organization,136,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
1109,organization,136,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",208,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,"
1109,organization,136,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,",206,location,"Richmond,Virginia,Paris,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,",organization,"FBI,INS,CIA,"
1109,organization,136,location,"Richmond,Virginia,Paris,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,",organization,"FBI,INS,CIA,",212,location,"Virginia,Amsterdam,US,Germany,Hamburg,",organization,"FBI,Passport Agency,CIA,"
1109,organization,136,location,"Virginia,Amsterdam,US,Germany,Hamburg,",organization,"FBI,Passport Agency,CIA,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
694,date,137,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,",52,date,"27 April, 2003,22 April, 2003,21 April, 2003,",location,"The Netherlands,Virginia,"
694,date,137,date,"27 April, 2003,22 April, 2003,21 April, 2003,",location,"The Netherlands,Virginia,",88,date,"22 April, 2003,10 April, 2003,",location,"Richmond,Virginia,Denver,Colorado,Camp George West Military Reservation,"
694,date,137,date,"22 April, 2003,10 April, 2003,",location,"Richmond,Virginia,Denver,Colorado,Camp George West Military Reservation,",54,date,"27 April, 2003,21 April, 2003,",location,"The Netherlands,Virginia,New York City,"
1110,organization,137,date,"27 April, 2003,21 April, 2003,",location,"The Netherlands,Virginia,New York City,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
688,date,138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",106,date,"22 April, 2003,14 April, 2003,1994,",location,"Richmond,Virginia,US,Afghanistan,Capitol Ave.,"
688,date,138,date,"22 April, 2003,14 April, 2003,1994,",location,"Richmond,Virginia,US,Afghanistan,Capitol Ave.,",53,date,"27 April, 2003,22 April, 2003,January 1996,1996,",location,"The Netherlands,Afghanistan,"
688,date,138,date,"27 April, 2003,22 April, 2003,January 1996,1996,",location,"The Netherlands,Afghanistan,",141,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,"
688,date,138,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,",108,date,"14 April, 2003,1 April, 2003,1994,",location,"Virginia,United Arab Emirates,"
1107,organization,138,date,"14 April, 2003,1 April, 2003,1994,",location,"Virginia,United Arab Emirates,",208,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,"
1107,organization,138,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,",207,location,"The Netherlands,Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,Haarlem,Europe,Guantanamo,Kandahar,",organization,"CIA,Al Qaeda,"
1107,organization,138,location,"The Netherlands,Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,Haarlem,Europe,Guantanamo,Kandahar,",organization,"CIA,Al Qaeda,",141,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,"
1107,organization,138,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,",26,document,"cia7,cia4,cia10,",organization,"CIA,Al Qaeda,"
1107,organization,138,document,"cia7,cia4,cia10,",organization,"CIA,Al Qaeda,",137,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,"
1107,organization,138,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,",136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,"
690,date,139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",173,date,"27 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",person,"Bagwant Dhaliwal,Abdul Ramazi,"
690,date,139,date,"27 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",person,"Bagwant Dhaliwal,Abdul Ramazi,",175,date,"27 April, 2003,20 April, 2003,",person,"Bagwant Dhaliwal,Hani al Hallak,Abdul Ramazi,"
690,date,139,date,"27 April, 2003,20 April, 2003,",person,"Bagwant Dhaliwal,Hani al Hallak,Abdul Ramazi,",42,date,"27 April, 2003,21 April, 2003,20 April, 2003,",location,"Virginia,New York City,"
690,date,139,date,"27 April, 2003,21 April, 2003,20 April, 2003,",location,"Virginia,New York City,",41,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,1994,",location,"Virginia,US,Afghanistan,"
1108,organization,139,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,1994,",location,"Virginia,US,Afghanistan,",136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,"
721,date,140,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
721,date,140,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",173,date,"27 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",person,"Bagwant Dhaliwal,Abdul Ramazi,"
721,date,140,date,"27 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",person,"Bagwant Dhaliwal,Abdul Ramazi,",172,date,"27 April, 2003,22 April, 2003,20 April, 2003,16 April, 2003,",person,"Hani al Hallak,Abdul Ramazi,"
721,date,140,date,"27 April, 2003,22 April, 2003,20 April, 2003,16 April, 2003,",person,"Hani al Hallak,Abdul Ramazi,",136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,"
1140,organization,140,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
1140,organization,140,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",346,person,"Bagwant Dhaliwal,Abdul Ramazi,Faysal Goba,",organization,"FBI,CIA,"
1140,organization,140,person,"Bagwant Dhaliwal,Abdul Ramazi,Faysal Goba,",organization,"FBI,CIA,",34,document,"cia6,cia11,",organization,"CIA,Taliban,"
1140,organization,140,document,"cia6,cia11,",organization,"CIA,Taliban,",136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,"
1140,organization,140,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,",141,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,"
1140,organization,140,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
723,date,141,date,"27 April, 2003,22 April, 2003,",organization,"FBI,CIA,Al Qaeda,Taliban,",53,date,"27 April, 2003,22 April, 2003,January 1996,1996,",location,"The Netherlands,Afghanistan,"
723,date,141,date,"27 April, 2003,22 April, 2003,January 1996,1996,",location,"The Netherlands,Afghanistan,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
723,date,141,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
723,date,141,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",173,date,"27 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",person,"Bagwant Dhaliwal,Abdul Ramazi,"
723,date,141,date,"27 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",person,"Bagwant Dhaliwal,Abdul Ramazi,",137,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,"
1143,organization,141,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
1143,organization,141,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",140,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,"
1143,organization,141,date,"27 April, 2003,22 April, 2003,20 April, 2003,",organization,"FBI,CIA,Taliban,",208,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,"
1143,organization,141,location,"Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,",organization,"FBI,CIA,Al Qaeda,",207,location,"The Netherlands,Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,Haarlem,Europe,Guantanamo,Kandahar,",organization,"CIA,Al Qaeda,"
1143,organization,141,location,"The Netherlands,Richmond,Virginia,US,Afghanistan,Sudan,Germany,Hamburg,Capitol Ave.,United Arab Emirates,Haarlem,Europe,Guantanamo,Kandahar,",organization,"CIA,Al Qaeda,",26,document,"cia7,cia4,cia10,",organization,"CIA,Al Qaeda,"
1143,organization,141,document,"cia7,cia4,cia10,",organization,"CIA,Al Qaeda,",137,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,"
1143,organization,141,date,"27 April, 2003,22 April, 2003,14 April, 2003,April 20, 2003,April 21, 2003,1994,January 1996,1996,",organization,"CIA,Al Qaeda,",139,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,"
1143,organization,141,date,"27 April, 2003,22 April, 2003,20 April, 2003,March, 1993,1990 - 1992,1987 - 1993,",organization,"CIA,Taliban,",136,date,"27 April, 2003,22 April, 2003,20 April, 2003,14 April, 2003,25 April, 2003,23 April, 2003,1 April, 2003,",organization,"FBI,CIA,"
722,date,142,date,"20 April, 2003,10 April, 2003,16 April, 2003,13 April, 2003,1 April, 2003,",organization,"FBI,American Airlines,",166,date,"10 April, 2003,13 April, 2003,",organization,"FBI,American Airlines,Border Patrol,University of Texas,Apex Paper Products Company,Aryan Nations,Army CID,"
722,date,142,date,"10 April, 2003,13 April, 2003,",organization,"FBI,American Airlines,Border Patrol,University of Texas,Apex Paper Products Company,Aryan Nations,Army CID,",85,date,"22 April, 2003,20 April, 2003,10 April, 2003,13 April, 2003,25 April, 2003,",location,"Virginia,Denver,Colorado,Camp George West Military Reservation,"
722,date,142,date,"22 April, 2003,20 April, 2003,10 April, 2003,13 April, 2003,25 April, 2003,",location,"Virginia,Denver,Colorado,Camp George West Military Reservation,",175,date,"27 April, 2003,20 April, 2003,",person,"Bagwant Dhaliwal,Hani al Hallak,Abdul Ramazi,"
722,date,142,date,"27 April, 2003,20 April, 2003,",person,"Bagwant Dhaliwal,Hani al Hallak,Abdul Ramazi,",172,date,"27 April, 2003,22 April, 2003,20 April, 2003,16 April, 2003,",person,"Hani al Hallak,Abdul Ramazi,"
722,date,142,date,"27 April, 2003,22 April, 2003,20 April, 2003,16 April, 2003,",person,"Hani al Hallak,Abdul Ramazi,",86,date,"20 April, 2003,10 April, 2003,25 April, 2003,",location,"Virginia,Charlottesville,Denver,Colorado,Camp George West Military Reservation,"
1142,organization,142,date,"20 April, 2003,10 April, 2003,25 April, 2003,",location,"Virginia,Charlottesville,Denver,Colorado,Camp George West Military Reservation,",138,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,"
1142,organization,142,date,"27 April, 2003,22 April, 2003,14 April, 2003,",organization,"FBI,CIA,Al Qaeda,",233,location,"Virginia,New Jersey,",organization,"FBI,First Union Bank,CIA,"
1142,organization,142,location,"Virginia,New Jersey,",organization,"FBI,First Union Bank,CIA,",232,location,"Virginia,Charlottesville,North Bergen,New Jersey,Springfield,Springfield VA,",organization,"FBI,First Union Bank,"
1142,organization,142,location,"Virginia,Charlottesville,North Bergen,New Jersey,Springfield,Springfield VA,",organization,"FBI,First Union Bank,",242,location,"Paris,St. Mary 's Terrace,Paddington,London,",organization,"American Airlines,CIA,British Special Branch,M15,"
704,date,143,date,"20 April, 2003,30 March, 2003,1 April, 2003,",organization,"American Airlines,CIA,",175,date,"27 April, 2003,20 April, 2003,",person,"Bagwant Dhaliwal,Hani al Hallak,Abdul Ramazi,"
704,date,143,date,"27 April, 2003,20 April, 2003,",person,"Bagwant Dhaliwal,Hani al Hallak,Abdul Ramazi,",174,date,"21 April, 2003,20 April, 2003,",person,"Bagwant Dhaliwal,Mukhtar Galab,"
704,date,143,date,"21 April, 2003,20 April, 2003,",person,"Bagwant Dhaliwal,Mukhtar Galab,",200,date,"20 April, 2003,April 25, 2003,",phone,"718-352-8479,732-455-6392,"
1120,organization,143,date,"20 April, 2003,April 25, 2003,",phone,"718-352-8479,732-455-6392,",267,misc,"Dutch,Saudi,Holland Queen,",organization,"FBI,CIA,"
1120,organization,143,misc,"Dutch,Saudi,Holland Queen,",organization,"FBI,CIA,",205,location,"Richmond,Virginia,Paris,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,Guantanamo,",organization,"INS,CIA,"
1120,organization,143,location,"Richmond,Virginia,Paris,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,Guantanamo,",organization,"INS,CIA,",268,misc,"Stinger,Pakistani,Indian,",organization,"CIA,Taliban,"
