Link Id, Link Type, Source Id, Source Row Type, Source Rows, Source Column Type, Source Columns, Destination Id, Destination Row Type, Destination Rows, Destination Column Type, Destination Columns
1256,organization,15888,organization,"FBI,God's Aryan Militia,ELN,",person,"Billy Jack Hawkins,Slade Goodman,Saeed al Nami,Riyad al Taifi,",15910,organization,"FBI,God's Aryan Militia,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Saeed al Nami,Riyad al Taifi,"
1256,organization,15888,organization,"FBI,God's Aryan Militia,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Saeed al Nami,Riyad al Taifi,",15920,organization,"FBI,USCIS,",person,"Khalid Shamrani,Shamrani,Jamal al Quso,Murad,Abdul Murad,Khalid S.,Quso,Jamal,"
1695,person,15888,organization,"FBI,USCIS,",person,"Khalid Shamrani,Shamrani,Jamal al Quso,Murad,Abdul Murad,Khalid S.,Quso,Jamal,",15937,organization,"FirstTex Bank,Arlington police,University of Texas in Arlington,",person,"Saeed al Nami,Riyad al Taifi,Ruth Tucker,A. Doman,"
1695,person,15888,organization,"FirstTex Bank,Arlington police,University of Texas in Arlington,",person,"Saeed al Nami,Riyad al Taifi,Ruth Tucker,A. Doman,",16975,place,"Cuba,Mexico,Columbia,Piedras Negras,",person,"Ramon,Carlos,"
1255,organization,15889,organization,"Al Qaeda,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Canadauto Car Rental Agency,",person,"Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,",15876,organization,"FBI,Al Qaeda,",person,"Khalid Shamrani,Shamrani,Raeed Beandali,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Abdul Ahmed Nasser,Murad,"
1255,organization,15889,organization,"FBI,Al Qaeda,",person,"Khalid Shamrani,Shamrani,Raeed Beandali,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Abdul Ahmed Nasser,Murad,",16609,place,"USA,Canada,Montreal,Quebec,",organization,"Surete' de l'Etat,Baker St. Mosque,Canadauto Car Rental Agency,"
1255,organization,15889,place,"USA,Canada,Montreal,Quebec,",organization,"Surete' de l'Etat,Baker St. Mosque,Canadauto Car Rental Agency,",16457,place,"USA,Santo Domingo,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Al Qaeda,Seashore Hotel,"
1255,organization,15889,place,"USA,Santo Domingo,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Al Qaeda,Seashore Hotel,",16545,place,"USA,Florida,Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,Pakistani Intelligence,Al Qaeda,"
1694,person,15889,place,"USA,Florida,Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,Pakistani Intelligence,Al Qaeda,",16984,place,"USA,Afghanistan,Pakhtia,",person,"Yasir Salman,Badawi,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,"
1694,person,15889,place,"USA,Afghanistan,Pakhtia,",person,"Yasir Salman,Badawi,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,",16983,place,"USA,Canada,Afghanistan,Montreal,",person,"Raeed Beandali,Omar Mahmoud Othman,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,"
1694,person,15889,place,"USA,Canada,Afghanistan,Montreal,",person,"Raeed Beandali,Omar Mahmoud Othman,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,",16982,place,"USA,Canada,Afghanistan,Chicago,Illinois,",person,"R. Derwish,Omar Mahmoud Othman,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,"
1694,person,15889,place,"USA,Canada,Afghanistan,Chicago,Illinois,",person,"R. Derwish,Omar Mahmoud Othman,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,",16988,place,"USA,Canada,Afghanistan,",person,"Abdul al Nami,Raeed Beandali,R. Derwish,Omar Mahmoud Othman,Abdul Ahmed Nasser,Fr. Augustin Dominique,Abdal al Hawsawi,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,Abu Somad,Yazid Bafaba,Khaled Jehani,"
1218,organization,15890,organization,"FBI,University of Missouri,Rutgers University,American University in Beirut,Western Union,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,",16699,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,",organization,"FBI,Al Qaeda,University of Missouri,Rutgers University,American University in Beirut,Western Union,"
1218,organization,15890,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,",organization,"FBI,Al Qaeda,University of Missouri,Rutgers University,American University in Beirut,Western Union,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
1218,organization,15890,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,",15920,organization,"FBI,USCIS,",person,"Khalid Shamrani,Shamrani,Jamal al Quso,Murad,Abdul Murad,Khalid S.,Quso,Jamal,"
1638,person,15890,organization,"FBI,USCIS,",person,"Khalid Shamrani,Shamrani,Jamal al Quso,Murad,Abdul Murad,Khalid S.,Quso,Jamal,",15782,date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,"
1219,organization,15891,organization,"Pakistani Intelligence,MI 5,Freeport Star Hotel,Seashore Hotel,",person,"Omar Hanif,Hanif,",15710,date,"1999,1996,1993,",organization,"FBI,MI 5,Freeport Star Hotel,Seashore Hotel,"
1219,organization,15891,date,"1999,1996,1993,",organization,"FBI,MI 5,Freeport Star Hotel,Seashore Hotel,",16548,place,"USA,Bahamas,Nassau,London,UK,",organization,"FBI,Pakistani Intelligence,MI 5,Al Qaeda,Freeport Star Hotel,Seashore Hotel,Baker St. Mosque,"
1641,person,15891,place,"USA,Bahamas,Nassau,London,UK,",organization,"FBI,Pakistani Intelligence,MI 5,Al Qaeda,Freeport Star Hotel,Seashore Hotel,Baker St. Mosque,",16855,place,"USA,Florida,Bahamas,Nassau,London,UK,11 Apple St.,",person,"Omar Hanif,Hanif,Omar Mahmoud Othman,Riyad Yasser,Yasser,"
1220,organization,15892,organization,"NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",person,"R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,",16561,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
1220,organization,15892,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",16565,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,"
1220,organization,15892,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,",16562,place,"USA,Canada,New Jersey,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,"
1220,organization,15892,place,"USA,Canada,New Jersey,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",16566,place,"USA,Canada,New Jersey,Detroit,Michigan,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,"
1643,person,15892,place,"USA,Canada,New Jersey,Detroit,Michigan,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,",16848,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,562 Fenkell Ave.,Marrakech,",person,"Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,"
1643,person,15892,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,562 Fenkell Ave.,Marrakech,",person,"Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,",17063,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Satam,Ali,"
1643,person,15892,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Satam,Ali,",17037,place,"USA,New Jersey,Newark,Maryland,",person,"Adnan Hijazi,Hijazi,R. Derwish,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Abu Somad,Yazid Bafaba,HIjazi,"
1221,organization,15893,organization,"RCMP,Hezbollah,",person,"Rifai Qasim,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,",16595,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,RCMP,University of Maryland,"
1221,organization,15893,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,RCMP,University of Maryland,",16519,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Charlotte,North Carolina,Chicago,Illinois,",organization,"FBI,Hezbollah,"
1221,organization,15893,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Charlotte,North Carolina,Chicago,Illinois,",organization,"FBI,Hezbollah,",16598,place,"USA,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,MI 5,Al Qaeda,RCMP,Taliban,University of Maryland,"
1645,person,15893,place,"USA,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,MI 5,Al Qaeda,RCMP,Taliban,University of Maryland,",16848,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,562 Fenkell Ave.,Marrakech,",person,"Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,"
1222,organization,15894,organization,"BailOut,Carolina First Bank,Hezbollah,Southern Trailways,First Emirate Bank,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,Mustafa,",16624,place,"USA,Canada,Detroit,Michigan,",organization,"FBI,NSA,DIA,Al Qaeda,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,University of Maryland,"
1647,person,15894,place,"USA,Canada,Detroit,Michigan,",organization,"FBI,NSA,DIA,Al Qaeda,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,University of Maryland,",15857,organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,Detroit Utilities Co.,RCMP,",person,"Rifai Qasim,Abdul al Nami,"
1647,person,15894,organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,Detroit Utilities Co.,RCMP,",person,"Rifai Qasim,Abdul al Nami,",15869,organization,"FBI,DIA,Detroit Utilities Co.,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,"
1223,organization,15895,organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1223,organization,15895,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
1223,organization,15895,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,",16702,place,"USA,22 Hoveniersstraat,Antwerp,Belgium,",organization,"FBI,USCBP,USPS,"
1649,person,15895,place,"USA,22 Hoveniersstraat,Antwerp,Belgium,",organization,"FBI,USCBP,USPS,",15874,organization,"FBI,DIA,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Abdul Ahmed Nasser,Satam,"
1649,person,15895,organization,"FBI,DIA,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Abdul Ahmed Nasser,Satam,",17064,place,"USA,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Khaled Jehani,Satam,Ali,"
1648,person,15896,organization,"BailOut,Carolina First Bank,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,Mustafa,",15844,date,"23 October, 2003,1 October, 2003,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,Mustafa,"
1648,person,15896,date,"23 October, 2003,1 October, 2003,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,Mustafa,",15861,organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,Hezbollah,Southern Trailways,First Emirate Bank,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,"
1648,person,15896,organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,Hezbollah,Southern Trailways,First Emirate Bank,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,",15869,organization,"FBI,DIA,Detroit Utilities Co.,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,"
1226,organization,15897,organization,"FBI,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,",15866,organization,"FBI,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,"
1226,organization,15897,organization,"FBI,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1225,organization,15898,organization,"FBI,Taliban,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Abdul Ahmed Nasser,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1225,organization,15898,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
1225,organization,15898,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,",15425,document,"FBI_25,FBI_19,FBI_09,",organization,"FBI,God's Aryan Militia,"
1225,organization,15898,document,"FBI_25,FBI_19,FBI_09,",organization,"FBI,God's Aryan Militia,",15424,document,"FBI_23,FBI_18,CIA_33,",organization,"FBI,DIA,"
1225,organization,15898,document,"FBI_23,FBI_18,CIA_33,",organization,"FBI,DIA,",15910,organization,"FBI,God's Aryan Militia,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Saeed al Nami,Riyad al Taifi,"
1650,person,15898,organization,"FBI,God's Aryan Militia,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Saeed al Nami,Riyad al Taifi,",15962,person,"Adnan Hijazi,Hijazi,",money,"$150,000,$47,980,$48,000,$8,000,"
1227,organization,15899,organization,"FBI,USCBP,DIA,Al Khuldan camp,",person,"Abdul Nasser,Ali al-Omari,",15428,document,"FBI_28,FBI_26,",organization,"FBI,USCBP,"
1227,organization,15899,document,"FBI_28,FBI_26,",organization,"FBI,USCBP,",16435,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,Afghanistan,766 Livernois Rd.,Ferndale,Khost,",organization,"FBI,DIA,"
1227,organization,15899,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,Afghanistan,766 Livernois Rd.,Ferndale,Khost,",organization,"FBI,DIA,",16437,place,"USA,Canada,Detroit,Michigan,Afghanistan,Khost,",organization,"FBI,DIA,Al Qaeda,"
1227,organization,15899,place,"USA,Canada,Detroit,Michigan,Afghanistan,Khost,",organization,"FBI,DIA,Al Qaeda,",15874,organization,"FBI,DIA,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Abdul Ahmed Nasser,Satam,"
813,organization,15900,organization,"FBI,DIA,Al Khuldan camp,",person,"Abdul Nasser,Ali al-Omari,Abdul Ahmed Nasser,",15424,document,"FBI_23,FBI_18,CIA_33,",organization,"FBI,DIA,"
813,organization,15900,document,"FBI_23,FBI_18,CIA_33,",organization,"FBI,DIA,",16435,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,Afghanistan,766 Livernois Rd.,Ferndale,Khost,",organization,"FBI,DIA,"
813,organization,15900,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,Afghanistan,766 Livernois Rd.,Ferndale,Khost,",organization,"FBI,DIA,",16437,place,"USA,Canada,Detroit,Michigan,Afghanistan,Khost,",organization,"FBI,DIA,Al Qaeda,"
813,organization,15900,place,"USA,Canada,Detroit,Michigan,Afghanistan,Khost,",organization,"FBI,DIA,Al Qaeda,",15427,document,"FBI_18,FBI_36,",organization,"DIA,Detroit Utilities Co.,"
813,organization,15900,document,"FBI_18,FBI_36,",organization,"DIA,Detroit Utilities Co.,",15426,document,"FBI_20,FBI_18,FBI_31,",organization,"FBI,Detroit Utilities Co.,"
813,organization,15900,document,"FBI_20,FBI_18,FBI_31,",organization,"FBI,Detroit Utilities Co.,",15910,organization,"FBI,God's Aryan Militia,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Saeed al Nami,Riyad al Taifi,"
813,organization,15900,organization,"FBI,God's Aryan Militia,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Saeed al Nami,Riyad al Taifi,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
813,organization,15900,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,",15876,organization,"FBI,Al Qaeda,",person,"Khalid Shamrani,Shamrani,Raeed Beandali,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Abdul Ahmed Nasser,Murad,"
813,organization,15900,organization,"FBI,Al Qaeda,",person,"Khalid Shamrani,Shamrani,Raeed Beandali,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Abdul Ahmed Nasser,Murad,",16438,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,562 Fenkell Ave.,Afghanistan,Marrakech,",organization,"DIA,RCMP,"
813,organization,15900,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,562 Fenkell Ave.,Afghanistan,Marrakech,",organization,"DIA,RCMP,",15428,document,"FBI_28,FBI_26,",organization,"FBI,USCBP,"
1392,person,15900,document,"FBI_28,FBI_26,",organization,"FBI,USCBP,",16971,place,"USA,Canada,New York,Paris,France,Buffalo,174 Rue Cardinet,Afghanistan,Toronto,Toronto Airport,CDG,1712 Ferry St.,",person,"Abdul Ahmed Nasser,Fr. Augustin Dominique,Abdal al Hawsawi,"
1392,person,15900,place,"USA,Canada,New York,Paris,France,Buffalo,174 Rue Cardinet,Afghanistan,Toronto,Toronto Airport,CDG,1712 Ferry St.,",person,"Abdul Ahmed Nasser,Fr. Augustin Dominique,Abdal al Hawsawi,",15874,organization,"FBI,DIA,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Abdul Ahmed Nasser,Satam,"
815,organization,15901,organization,"FBI,DIA,",person,"Abdul Nasser,Ali al-Omari,Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,al Nami,Satam Derwish,Derwish,Ronald,Abdul Ahmed Nasser,Satam,",15424,document,"FBI_23,FBI_18,CIA_33,",organization,"FBI,DIA,"
815,organization,15901,document,"FBI_23,FBI_18,CIA_33,",organization,"FBI,DIA,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
815,organization,15901,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,",15920,organization,"FBI,USCIS,",person,"Khalid Shamrani,Shamrani,Jamal al Quso,Murad,Abdul Murad,Khalid S.,Quso,Jamal,"
1393,person,15901,organization,"FBI,USCIS,",person,"Khalid Shamrani,Shamrani,Jamal al Quso,Murad,Abdul Murad,Khalid S.,Quso,Jamal,",15869,organization,"FBI,DIA,Detroit Utilities Co.,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,"
1393,person,15901,organization,"FBI,DIA,Detroit Utilities Co.,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,",16848,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,562 Fenkell Ave.,Marrakech,",person,"Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,"
1393,person,15901,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,562 Fenkell Ave.,Marrakech,",person,"Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,",15849,date,"11 October, 2004,20 October, 2004,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Satam Derwish,Derwish,Ronald,Satam,Ralph bean,"
817,organization,15902,organization,"Holland Orange Shipping Lines,Al Qaeda,Moroccan police,Central Russia Airlines,",person,"Abdellah Atmani,Atmani,",16545,place,"USA,Florida,Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,Pakistani Intelligence,Al Qaeda,"
817,organization,15902,place,"USA,Florida,Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,Pakistani Intelligence,Al Qaeda,",16473,place,"Santo Domingo,Morocco,Russia,",organization,"NSA,Al Qaeda,Central Russia Airlines,"
817,organization,15902,place,"Santo Domingo,Morocco,Russia,",organization,"NSA,Al Qaeda,Central Russia Airlines,",16484,place,"USA,Virginia,",organization,"Holland Orange Shipping Lines,Hamas,American Islamic Scholarship Fund,"
792,organization,15903,organization,"Al Qaeda,Central Russia Airlines,",person,"Abdellah Atmani,Atmani,Safrygin,",16543,place,"USA,Florida,Peshawar,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,88 Sahibzada Gul Rd.,",organization,"Pakistani Intelligence,Al Qaeda,"
792,organization,15903,place,"USA,Florida,Peshawar,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,88 Sahibzada Gul Rd.,",organization,"Pakistani Intelligence,Al Qaeda,",16541,place,"USA,Pakistan,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,University of Missouri,"
792,organization,15903,place,"USA,Pakistan,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,University of Missouri,",16451,place,"USA,Santo Domingo,Peshawar,Pakistan,Bahamas,Nassau,London,UK,Afghanistan,Chitral,Chicago,Illinois,",organization,"Al Qaeda,Seashore Hotel,"
794,organization,15904,organization,"MI 6,Al Qaeda,Baker St. mosque,Gulf Shores Bank,Middle Eastern Charities,",person,"Imad Dahdah,Dahdah,",16736,place,"USA,Texas,Houston,Bellaire,3236 Pine St.,",organization,"FBI,God's Aryan Militia,Al Qaeda,TexEast Petroleum Co.,StoreAll Rental,RentAll,"
796,organization,15905,organization,"NSA,Vector,Cuban government,Moscow State University,",person,"Bugarov,Boris Bugarov,",15746,date,"12 September, 2003,1990,",organization,"NSA,Vector,Cuban government,University of Missouri,"
1387,person,15905,date,"12 September, 2003,1990,",organization,"NSA,Vector,Cuban government,University of Missouri,",16904,place,"Peshawar,Pakistan,Chitral,",person,"Morales,Badawi,Boris Bugarov,Escalante,"
1387,person,15905,place,"Peshawar,Pakistan,Chitral,",person,"Morales,Badawi,Boris Bugarov,Escalante,",16903,place,"USA,Pakistan,Chitral,",person,"Badawi,Bugarov,Boris Bugarov,"
1387,person,15905,place,"USA,Pakistan,Chitral,",person,"Badawi,Bugarov,Boris Bugarov,",17192,place,"Cuba,Havana,",person,"Ramundo Ortiz,Ortiz,Sufaat,Jose Escalante,Morales,Carlos Morales,Carlos Araneda,B. Bugarov,Arnoldo Ramirez,Bugarov,Boris Bugarov,Pyotr Safrygin,Yury Kalinin,Escalante,Arze,Cesar Arze,Hector Lopez,Lopez,Pyotr,Boris,Grigory Sizov,Castro,Sizov,Carlos,"
799,organization,15906,organization,"Al Qaeda,Farooq training camp,Spin Shaga camp,University of Cairo,",person,"Saeed Hasham,Yasir Salman,Badawi,Hamid Qatada,Khalid Taha,Osama bin Laden,",16543,place,"USA,Florida,Peshawar,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,88 Sahibzada Gul Rd.,",organization,"Pakistani Intelligence,Al Qaeda,"
