219,location,"US,New Jersey,Afghanistan,Germany,Hamburg,Bremerhaven,Trenton Avenue,Trenton,Rhinelander Platz.,",organization,"CIA,Taliban,Marvel Corporation,German Intelligence,",0.02611828439913717700
220,location,"US,New Jersey,Afghanistan,Germany,Hamburg,",organization,"FBI,CIA,Taliban,Marvel Corporation,German Intelligence,",0.02000210229859272800
221,location,"US,Afghanistan,Germany,Hamburg,",organization,"FBI,CIA,Al Qaeda,Taliban,Marvel Corporation,German Intelligence,",0.01073825936340441200
222,location,"US,Afghanistan,",organization,"FBI,INS,CIA,Al Qaeda,Taliban,Marvel Corporation,German Intelligence,",0.01643302645608442700
223,location,"US,Germany,Hamburg,",organization,"FBI,Passport Agency,CIA,Al Qaeda,Taliban,Marvel Corporation,German Intelligence,",0.01013624158059909200
224,location,"Texas,Houston,El Paso,Hudspeth County,Rio Grande,McNary,McRae Blvd,",organization,"FBI,American Airlines,Border Patrol,University of Texas,",0.01830871951919811300
225,location,"Richmond,Virginia,Charlottesville,Keswick,University Drive,",organization,"FBI,Budget Storage Units,",0.01026555014894191800
226,location,"Richmond,Virginia,Charlottesville,",organization,"Sprint,FBI,INS,Budget Storage Units,",0.17088766756414230000
227,location,"Richmond,Virginia,",organization,"Sprint,FBI,INS,Budget Storage Units,CIA,Al Qaeda,",0.00819278753762672800
228,location,"Queens,New York City,Myrtle Ave,Manhattan,Webster Ave.,Bronx,New York,",organization,"FBI,Empire State Vending Services,New York Stock Exchange,City Computer Services Corp.,Clark & Co,Office Supplies Co.,",0.00910821008758061100
229,location,"Virginia,Charlottesville,Georgia,Los Angeles,Atlanta,New Orleans,",organization,"FBI,AMTRAK,Penn Station NYC,",0.01491336579258602800
230,location,"Virginia,Charlottesville,Georgia,",organization,"Sprint,FBI,AMTRAK,Penn Station NYC,",0.00506233237271633800
231,location,"New York City,O'Hare,Chicago,Illinois,Green Bay,Wisconsin,",organization,"FBI,American Airlines,United Connector,United,",0.04745799465279896400
232,location,"Virginia,Charlottesville,North Bergen,New Jersey,Springfield,Springfield VA,",organization,"FBI,First Union Bank,",0.05736433529686242600
233,location,"Virginia,New Jersey,",organization,"FBI,First Union Bank,CIA,",0.19027139637111737000
234,location,"Texas,Houston,Washington,Paris,France,",organization,"FBI,INS,Bush Intercontinental Airport,Continental Airlines,Reagan National Airport,",0.03891109715480371000
235,location,"Texas,Houston,Paris,",organization,"FBI,INS,Bush Intercontinental Airport,Continental Airlines,Reagan National Airport,American Airlines,",0.00774861209270448150
236,location,"Texas,Houston,",organization,"Sprint,FBI,INS,Bush Intercontinental Airport,Continental Airlines,Reagan National Airport,American Airlines,Border Patrol,University of Texas,",0.00780591305028962600
237,location,"Denver,Colorado,Camp George West Military Reservation,Coal Mine Road,Colfax Avenue,",organization,"FBI,U-haul,",0.06440106298228468000
238,location,"Virginia,Springfield,Egypt,United Arab Emirates,Springfield Mall,",organization,"FBI,Select Gourmet Foods,First Union National Bank,Pyramid Bank of Cairo,Central Bank of Dubai,",0.01899505691298584600
239,location,"Virginia,United Arab Emirates,",organization,"FBI,INS,Select Gourmet Foods,First Union National Bank,Pyramid Bank of Cairo,Central Bank of Dubai,CIA,Al Qaeda,",0.02389091176198029200
240,location,"Virginia,Springfield,Egypt,",organization,"FBI,Passport Agency,Select Gourmet Foods,First Union National Bank,Pyramid Bank of Cairo,Central Bank of Dubai,",0.03700443230481110000
241,location,"Amsterdam,Haarlem,Lublin,Poland,",organization,"CIA,Sealink Container Corp.,",0.00898515982212756700
242,location,"Paris,St. Mary 's Terrace,Paddington,London,",organization,"American Airlines,CIA,British Special Branch,M15,",0.07627228235581263000
243,location,"Washington,Seattle,Howell St.,Alder St,",organization,"FBI,US Post Office,",0.00126284875487897140
244,location,"Virginia,Charlottesville,2932 University Drive,",organization,"Sprint,FBI,INS,University of Virginia,",0.02122931018289497000
245,location,"Denver,Colorado,Camp George West Military Reservation,",organization,"FBI,Apex Paper Products Company,Aryan Nations,Army CID,U-haul,",0.00714416940418660900
246,location,"Virginia,Charlottesville,Springfield,",organization,"FBI,First Union Bank,Virginia National Bank,",0.17214011940119660000
247,location,"Virginia,Springfield,",organization,"FBI,Passport Agency,First Union Bank,Virginia National Bank,Select Gourmet Foods,First Union National Bank,Pyramid Bank of Cairo,Central Bank of Dubai,",0.23384669824093265000
248,location,"Virginia,Charlottesville,",organization,"Sprint,FBI,INS,Budget Storage Units,AMTRAK,Penn Station NYC,First Union Bank,Virginia National Bank,University of Virginia,",0.02083660071030559600
249,location,"Amsterdam,US,Boston,",organization,"FBI,Coast Guard,",0.01786968926139630500
250,location,"Amsterdam,US,",organization,"FBI,Coast Guard,Passport Agency,CIA,",0.02182702106406704200
251,location,"Detroit,Michigan,Van Dyke Avenue,",organization,"FBI,Beth Israel,",0.00732119702618552900
252,location,"Virginia,Lee Highway,Merrifield,",organization,"FBI,Pentagon,Home Depot,",0.01240804706461627400
253,location,"Virginia,Keswick,",organization,"FBI,The Powhatan Company,Budget Storage Units,",0.08577774458722988000
254,misc,"Holland Queen,Stinger,Pakistani,Indian,",location,"US,Afghanistan,",0.02581126069875855400
255,misc,"Social Security,CIA,French,Egyptian,British,",location,"Denver,Colorado,",0.00549406659384852600
256,misc,"CIA,French,Egyptian,British,",location,"Paris,Denver,Colorado,US,Coal Mine Road,Marshall Avenue,Minneapolis,Minnesota,Laurel Avenue,Bowling Green,Kentucky,Rue St. Sebastien,",0.06638042889124786000
257,misc,"Arabic,Dutch,Mexicans,Spanish,",location,"Texas,Houston,",0.09587780679099245000
258,misc,"Saudi,Holland Queen,",location,"Amsterdam,Afghanistan,",0.02939455563451537700
259,misc,"Dutch,Holland Queen,",location,"The Netherlands,Amsterdam,",0.00616320479938399900
260,misc,"C-4,1070173749003,",location,"Virginia,North Bergen,New Jersey,",0.00050515628321029260
261,misc,"Mexicans,Spanish,",location,"Texas,Houston,El Paso,Hudspeth County,Rio Grande,McNary,McRae Blvd,",0.00000000000000000000
262,misc,"Holland Queen,Yemeni,",location,"The Netherlands,Afghanistan,Kandahar,",0.05340934152547364000
263,misc,"Dutch,Stinger,",location,"Germany,Hamburg,",0.04352840002140652400
264,misc,"Saudi,Canadian,",location,"New York City,Canada,Afghanistan,Sudan,",0.03791870310159230000
265,misc,"Dutch,Saudi,",location,"Amsterdam,Haarlem,Lublin,Poland,",0.01013471521586113500
266,misc,"Moslem,Pentaerythritol,",location,"Paris,St. Mary 's Terrace,Paddington,London,Miami,",0.03114889237912845200
267,misc,"Dutch,Saudi,Holland Queen,",organization,"FBI,CIA,",0.07737573673791795000
268,misc,"Stinger,Pakistani,Indian,",organization,"CIA,Taliban,",0.03734675917990041000
269,misc,"Dutch,Holland Queen,Yemeni,",organization,"CIA,Al Qaeda,",0.00906191234676093800
270,misc,"Dutch,Holland Queen,",organization,"FBI,CIA,Al Qaeda,",0.25388797548215053000
271,misc,"Dutch,Saudi,",organization,"FBI,CIA,Sealink Container Corp.,",0.09265356921676550000
272,misc,"Moslem,Pentaerythritol,",organization,"American Airlines,CIA,British Special Branch,M15,",0.00646643544450975000
273,misc,"Mexicans,Spanish,",organization,"FBI,American Airlines,Border Patrol,University of Texas,",0.00181169333980584100
274,misc,"Dutch,Saudi,cesium 137,",person,"Tawfiq al Adel,Saeed Khallad,",0.01324222232233118600
275,misc,"CIA,French,Egyptian,British,",person,"Masood Yaser,Muhammad Shamzi,Vincent Lozario,Khalfan Maulid,",0.00241297495538933450
276,misc,"Mexicans,Spanish,",person,"Vincent Cortez,Arnaldo Gueterrez,Ben Hassine,Ahmed Yassin,",0.00000000000000000000
277,misc,"Saudi,Canadian,",person,"Mark Davis,Hamid Alwan,Alwan,",0.00294493825834230660
278,misc,"Dutch,cesium 137,",person,"Tawfiq al Adel,Saeed Khallad,Riduan bin Attash,Saleh al Ahdal,",0.02510945806945854000
279,misc,"Dutch,Saudi,",person,"Tawfiq al Adel,Saeed Khallad,Jelte Nijboer,al Ahdal,bin Attash,",0.03010692904239744000
280,misc,"Holland Queen,Yemeni,",person,"Hans Pakes,Abu al Masri,",0.02635671854554204300
281,misc,"Pakistani,Indian,",person,"Bagwant Dhaliwal,Abdul Ramazi,Sahim Albakri,Muhammed bin Harazi,",0.00801342241302065700
282,misc,"Moslem,Pentaerythritol,",person,"Omar Bakri Qatada,Qatada,Richard Reid,",0.00000000000000000000
283,organization,"FBI,First Union Bank,",money,"$13,000,$8500,",0.14136345740806840000
284,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,Faysal Goba,Ziad al Shibh,",location,"Virginia,Afghanistan,",0.05702049350705757500
285,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mark Davis,Hamid Alwan,Alwan,",location,"New York City,Afghanistan,",0.03822814578745605000
286,person,"Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,Faysal Goba,Ziad al Shibh,Sahim Albakri,Muhammed bin Harazi,",location,"US,Afghanistan,",0.20818484175880378000
287,person,"Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,Faysal Goba,Ziad al Shibh,",location,"Virginia,US,Afghanistan,",0.63168116975656840000
288,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Abdulla Ramzi,Abdul Ramazi,Faysal Goba,Yasein Mosed,",location,"Virginia,Charlottesville,",0.01386286849840872400
289,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,Faysal Goba,",location,"Virginia,Charlottesville,Afghanistan,",0.06891406932529483000
290,person,"Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,Faysal Goba,",location,"Virginia,Charlottesville,US,Afghanistan,",0.02891997433482680600
291,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Abdul Ramazi,",location,"Virginia,Amsterdam,Charlottesville,",0.07772203133387483000
292,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,",location,"Virginia,Amsterdam,Charlottesville,Afghanistan,",0.03089498073715488500
293,person,"Bagwant Dhaliwal,Clark Webster,Abdul Ramazi,",location,"Virginia,Amsterdam,Charlottesville,US,Afghanistan,",0.04754478603020772000
294,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Abdulla Ramzi,Faysal Goba,Ziad al Shibh,",location,"Richmond,Virginia,",0.14896078767750906000
295,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Faysal Goba,Ziad al Shibh,",location,"Richmond,Virginia,Afghanistan,",0.20372745421169397000
296,person,"Bagwant Dhaliwal,Clark Webster,Faysal Goba,Ziad al Shibh,",location,"Richmond,Virginia,US,Afghanistan,",0.20825945137304320000
297,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Abdulla Ramzi,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,",0.03353413242358978000
298,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,Afghanistan,",0.09039893826914629000
299,person,"Bagwant Dhaliwal,Clark Webster,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,US,Afghanistan,",0.13322167240651630000
300,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Hani al Hallak,Mark Davis,Shiela Watson,Steven Clark,",location,"Queens,New York City,",0.02075055830240261000
301,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mark Davis,",location,"Queens,New York City,Afghanistan,",0.01952861086116461000
302,person,"Jamal Kalifa,Ralph Goode,Abul Hassan Salman,Vincent Cortez,Arnaldo Gueterrez,Ben Hassine,Ahmed Yassin,",location,"Texas,Houston,",0.00209166494073535900
303,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Abu al Masri,",location,"The Netherlands,Afghanistan,",0.06613823593005966000
304,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,Tawfiq al Adel,",location,"The Netherlands,Amsterdam,",0.03921983341696244000
305,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,",location,"The Netherlands,Richmond,Virginia,Amsterdam,Queens,New York City,Charlottesville,",0.04565691349170617600
306,person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,",location,"The Netherlands,Richmond,Virginia,Amsterdam,Queens,New York City,Charlottesville,Afghanistan,",0.03397007805029754000
307,person,"Bagwant Dhaliwal,Clark Webster,",location,"The Netherlands,Richmond,Virginia,Amsterdam,Queens,New York City,Charlottesville,US,Afghanistan,",0.01775928515173192200
308,person,"Clark Webster,Mark Davis,Hamid Alwan,Alwan,Faysal Goba,Ziad al Shibh,",location,"Afghanistan,Sudan,",0.01760311665141728300
309,person,"Clark Webster,Mark Davis,Hamid Alwan,Alwan,",location,"New York City,Afghanistan,Sudan,",0.01242059572184296500
310,person,"Clark Webster,Mark Davis,",location,"Queens,New York City,Afghanistan,Sudan,",0.15594559293093474000
311,person,"Wallace Wilson,Masood Yaser,Muhammad Shamzi,Vincent Lozario,Khalfan Maulid,",location,"Denver,Colorado,",0.00950416417063041300
312,person,"Bagwant Dhaliwal,Hani al Hallak,Mark Davis,Shiela Watson,Steven Clark,",location,"Queens,New York City,Myrtle Ave,",0.00461535283916052200
313,person,"Clark Webster,Faysal Goba,Ziad al Shibh,Abu al Masri,",location,"Afghanistan,Guantanamo,",0.04215407246209872000
314,person,"Clark Webster,Abu al Masri,",location,"The Netherlands,Afghanistan,Guantanamo,",0.07849253998221357000
315,person,"Tawfiq al Adel,Saeed Khallad,Jelte Nijboer,al Ahdal,bin Attash,",location,"Amsterdam,Haarlem,Lublin,Poland,",0.02294310594592094800
316,person,"Vincent Cortez,Arnaldo Gueterrez,Ben Hassine,Ahmed Yassin,",location,"Texas,Houston,El Paso,Hudspeth County,Rio Grande,McNary,McRae Blvd,",0.00000000000000000000
317,person,"Karm Bensaid,Faysal Goba,",location,"US,Los Angeles,",0.00918341967205494800
318,person,"Hani al Hallak,Mark Davis,Hamid Alwan,Alwan,",location,"New York City,Canada,",0.09794033581851556000
319,person,"Mark Davis,Hamid Alwan,Alwan,",location,"New York City,Canada,Afghanistan,Sudan,",0.01851260975832224800
320,person,"Hani al Hallak,Mark Davis,",location,"Queens,New York City,Myrtle Ave,Canada,",0.00119977927104182160
321,person,"Clark Webster,Abdul Ramazi,Faysal Goba,Ziad al Shibh,",location,"Virginia,US,Afghanistan,United Arab Emirates,",1.00000000000000000000
322,person,"Clark Webster,Abdul Ramazi,Faysal Goba,",location,"Virginia,Charlottesville,US,Afghanistan,United Arab Emirates,",0.20298518556086168000
323,person,"Clark Webster,Abdul Ramazi,",location,"Virginia,Amsterdam,Charlottesville,US,Afghanistan,United Arab Emirates,",0.20337846132675830000
324,person,"Bagwant Dhaliwal,Mark Davis,Shiela Watson,Steven Clark,",location,"Queens,New York City,Myrtle Ave,Manhattan,",0.01414788774699975500
325,person,"Bagwant Dhaliwal,Mark Davis,",location,"Queens,New York City,Myrtle Ave,Afghanistan,Manhattan,",0.04349045311876940000
326,person,"Clark Webster,Faysal Goba,Ziad al Shibh,",location,"Richmond,Virginia,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,Guantanamo,",0.01003202871400108800
327,person,"Clark Webster,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,US,Afghanistan,Sudan,Capitol Ave.,United Arab Emirates,Guantanamo,",0.00892352661516106600
328,person,"Masood Yaser,Muhammad Shamzi,Vincent Lozario,Khalfan Maulid,",location,"Paris,Denver,Colorado,US,Coal Mine Road,Marshall Avenue,Minneapolis,Minnesota,Laurel Avenue,Bowling Green,Kentucky,Rue St. Sebastien,",0.01670214668456771000
329,person,"Mukhtar Galab,Abdul Ramazi,",location,"Virginia,Amsterdam,Charlottesville,Springfield,",0.01279909840770697200
330,person,"Mark Davis,Shiela Watson,Steven Clark,",location,"Queens,New York City,Myrtle Ave,Manhattan,Webster Ave.,Bronx,New York,",0.00109936855102244000
331,person,"Abdul Ramazi,Tawfiq al Adel,Saeed Khaliad,",location,"Germany,Hamburg,",0.02408117289431127000
332,person,"Abdul Ramazi,Tawfiq al Adel,",location,"Amsterdam,Germany,Hamburg,",0.16747311741841810000
333,person,"Mukhtar Galab,Faysal Goba,Yasein Mosed,",location,"Virginia,Charlottesville,Georgia,Los Angeles,Atlanta,New Orleans,",0.17912568806464710000
334,person,"Mukhtar Galab,Faysal Goba,",location,"Richmond,Virginia,Charlottesville,Georgia,Los Angeles,Atlanta,New Orleans,",0.01700232575078876000
335,person,"Jamal Kalifa,Ralph Goode,",location,"Georgia,Texas,Houston,Columbus,Little York Rd.,St. Mary's Road,",0.14614531390015872000
336,person,"Jamal Kalifa,Abul Hassan Salman,",location,"Texas,Houston,Washington,Paris,France,",0.00239541818595686100
337,person,"Wallace Wilson,Masood Yaser,",location,"Denver,Colorado,Camp George West Military Reservation,",0.00000000000000000000
338,person,"Carl Louis,Abdelhak Kherbane,",location,"Detroit,Michigan,Van Dyke Avenue,",0.00000000000000000000
339,person,"Hani al Hallak,Abdul Ramazi,",location,"North Bergen,New Jersey,Springfield VA,",0.02039088618154413000
340,person,"Omar Clark,Joseph Nizar,",location,"New York City,O'Hare,Chicago,Illinois,Green Bay,Wisconsin,",0.00002600596628715398
341,person,"Mukhtar Galab,Yasein Mosed,",location,"Virginia,Charlottesville,Georgia,Los Angeles,Atlanta,New Orleans,2932 University Drive,",0.01434133841138486600
342,person,"Tawfiq al Adel,Saeed Khaliad,",location,"The Netherlands,Germany,Hamburg,Haarlem,Europe,",0.02718762787671740600
343,person,"Abu al Masri,Abdul al Hada,",location,"Guantanamo,Cuba,",0.00000000000000000000
344,person,"Hans Pakes,Abu al Masri,",location,"The Netherlands,Afghanistan,Kandahar,",0.07929875531177816000
345,person,"Omar Bakri Qatada,Qatada,",location,"Paris,St. Mary 's Terrace,Paddington,London,Miami,",0.02475558960607828600
346,person,"Bagwant Dhaliwal,Abdul Ramazi,Faysal Goba,",organization,"FBI,CIA,",0.13414344378423668000
347,person,"Vincent Cortez,Arnaldo Gueterrez,Ben Hassine,Ahmed Yassin,Omar Clark,Joseph Nizar,",organization,"FBI,American Airlines,",0.01292728262293228700
348,person,"Mukhtar Galab,Jamal Kalifa,Abul Hassan Salman,Faysal Goba,Yasein Mosed,",organization,"FBI,INS,",0.06979915871929004000
349,person,"Hans Pakes,Clark Webster,Faysal Goba,Tawfiq al Adel,Saeed Khaliad,Ziad al Shibh,Abu al Masri,",organization,"CIA,Al Qaeda,",0.08296827691186943000
350,person,"Clark Webster,Faysal Goba,Ziad al Shibh,",organization,"INS,CIA,Al Qaeda,",0.21864615894917575000
351,person,"Tawfiq al Adel,Saeed Khallad,Jelte Nijboer,al Ahdal,bin Attash,",organization,"CIA,Sealink Container Corp.,",0.00575738512743026700
352,person,"Mukhtar Galab,Jamal Kalifa,Faysal Goba,Yasein Mosed,",organization,"Sprint,FBI,INS,",0.06535752501308988000
353,person,"Bagwant Dhaliwal,Mark Davis,Shiela Watson,Steven Clark,",organization,"FBI,Empire State Vending Services,",0.13761088491539694000
354,person,"Bagwant Dhaliwal,Abdul Ramazi,Sahim Albakri,Muhammed bin Harazi,",organization,"CIA,Taliban,",0.02457995745788241200
355,person,"Bagwant Dhaliwal,Abdul Ramazi,",organization,"FBI,CIA,Taliban,",0.06893265539323977000
356,person,"Vincent Cortez,Arnaldo Gueterrez,Ben Hassine,Ahmed Yassin,",organization,"FBI,American Airlines,Border Patrol,University of Texas,",0.00181169333980584100
357,person,"Mukhtar Galab,Hani al Hallak,Abdul Ramazi,",organization,"FBI,First Union Bank,",0.03579511525884970000
358,person,"Mukhtar Galab,Faysal Goba,Yasein Mosed,",organization,"Sprint,FBI,INS,AMTRAK,Penn Station NYC,",0.02299617496811442300
359,person,"Mark Davis,Shiela Watson,Steven Clark,",organization,"FBI,Empire State Vending Services,New York Stock Exchange,City Computer Services Corp.,Clark & Co,Office Supplies Co.,",0.04985543498153715000
360,person,"Jamal Kalifa,Abul Hassan Salman,",organization,"FBI,INS,Bush Intercontinental Airport,Continental Airlines,Reagan National Airport,",0.00035556455122378564
361,person,"Carl Louis,Abdelhak Kherbane,",organization,"FBI,Beth Israel,",0.00006609476606341856
362,person,"Mukhtar Galab,Abdul Ramazi,",organization,"FBI,First Union Bank,Virginia National Bank,",0.01645860347687635300
363,person,"Omar Clark,Joseph Nizar,",organization,"FBI,American Airlines,United Connector,United,",0.00154027941854853000
364,person,"Mukhtar Galab,Yasein Mosed,",organization,"Sprint,FBI,INS,AMTRAK,Penn Station NYC,University of Virginia,",0.00372095106996000670
365,person,"Omar Bakri Qatada,Qatada,",organization,"American Airlines,CIA,British Special Branch,M15,",0.00147941174645300350
366,phone,"01 1207670734,703-659-2317,718-352-8479,732-455-6392,804-759-6302,804-774-8920,",location,"Queens,New York City,",0.00791691948515115000
367,phone,"01 1207670734,703-659-2317,703-734-0104,718-352-8479,804-759-6302,804-774-8920,",location,"Virginia,Amsterdam,",0.04878208333352552000
368,phone,"01 1207670734,703-659-2317,718-352-8479,804-759-6302,804-774-8920,",location,"The Netherlands,Richmond,Virginia,Amsterdam,Queens,New York City,Charlottesville,",0.03077764366564551800
369,phone,"804-759-6302,703-734-0104,",location,"Virginia,Amsterdam,US,",0.00640749835417659100
370,phone,"703-659-2317,804-759-6302,",location,"The Netherlands,Richmond,Virginia,Amsterdam,Queens,New York City,Charlottesville,United Arab Emirates,",0.02322640938130393600
371,phone,"718-352-8479,732-455-6392,",location,"Queens,New York City,Myrtle Ave,North Bergen,",0.00091553306470244100
372,phone,"703-659-2317,703-734-0104,",location,"Virginia,Amsterdam,Springfield,Egypt,",0.01417427207904720000
373,phone,"706-437-6673,713-556-9213,",location,"Georgia,Texas,Houston,Columbus,Little York Rd.,St. Mary's Road,",0.00304682777967240500
374,phone,"804-774-8920,804-759-6302,",organization,"Sprint,FBI,INS,",0.03781350408889263000
375,phone,"01 1207670734,703-659-2317,718-352-8479,804-759-6302,804-774-8920,",person,"Hans Pakes,Bagwant Dhaliwal,Clark Webster,Mukhtar Galab,",0.03916540204249439000
376,phone,"706-437-6673,713-556-9213,",person,"Jamal Kalifa,Ralph Goode,",0.02116232065684638500
